업체명,카테고리,메뉴,맛,양,배달,리뷰,date
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),5.0,5.0,5.0,배달해주신 분 정말 친절하세요^^ 맛잇게 드시라며 고개숙여 인사해주시네요ㅎㅎ 맛잇어요 감사히 잘먹었습니다! 매운거 잘 못먹는데 맵기도 아주 적당햇어요! 또 시켜먹을게요 :D,2018년 3월 3일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),4.0,5.0,5.0,맛있게 잘 먹었어요,2018년 1월 20일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),3.0,5.0,3.0,맛있어용 ㅋㅋㅋㅋ 양은 옴청 많아용,2018년 1월 6일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),5.0,5.0,5.0,배달도 빨랐고 맛도 굿이었습니다 ㅎ,2017년 12월 15일 금요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),2.0,4.0,4.0,솔직히 맛이 없네요.. 오뎅도 저품질 제품인것 같고 조스떡볶이 같은 곳이랑 비교했을때 맛이 없어서 얼마 못먹았네요..,2017년 11월 23일 목요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(반반)),4.0,3.0,3.0,떡볶이 맛은 괜찮아요. 3~4인분에 비해 양은 적어요. 튀김은 좀 딱때해서 국물에 꼭 찍어먹어야 해요,2017년 11월 4일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(치즈 추가체다치즈 추가)),4.0,4.0,2.0,늦게옴맛있음ㅊㅊㅊㅊ,2018년 2월 26일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(치즈 추가)),5.0,5.0,5.0,배달 엄청 빠르고 떡볶이도 맛있어요~^^,2018년 5월 25일 금요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(치즈 추가)),5.0,4.0,5.0,맛조절가능해서 좋아요.,2018년 3월 6일 화요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(떡 추가)),5.0,4.0,5.0,아이랑 맛있게 잘먹었습니다~,2018년 2월 20일 화요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(당면 추가)),5.0,5.0,5.0,짱맛나요 오징어튀김 대박 ㅜㅜ 또먹을래용,2018년 5월 23일 수요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)토핑 추가 선택(당면 추가)),4.0,5.0,5.0,퇴근후 배고파서 시켰는데 45분 걸린다다니 세수하는중에 배달도착 ㅋㅋㅋ 씻고나와서 뚜껑 열어보고 엄청 놀랐어요 리뷰중에 3-4인분 치고 양이 좀 적다 한 분이계셔서 맘편하게 당면추가했는데... 벤x님 까진 아녀도 나름 많이먹는 분식킬러인 저(죠x 기본 셋트혼자먹음 메인음식1.5-2인분+사이드메뉴+후식먹는 여자임 ㅇㅇ)아부지 오라범 세명이서 달려들어 현기증나면서까지 먹었는데 끝안보여요...!! 대박 ㅠ 진심 양 많아요!ㅠ 후추맛좀 강하지만 그만큼 치즈도 많아서 풍족한 식사였습니다?,2017년 11월 12일 일요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이))주먹김밥/1,5.0,5.0,5.0,역시찡떡!! 떡볶이덕후라 많이먹는데 요기찡떡이대박인것같아여ㅠㅠ최고최고 배달도친절하시고빠릅니당!! 추천할게요,2018년 3월 10일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이))주먹김밥/1,5.0,5.0,5.0,오징어 튀김 진짜 맛있어여 \ ( ´ ∇ ` ) /,2017년 11월 1일 수요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이))오징어탕수육/1오뎅튀김（4개）/1,2.0,2.0,3.0,비싼느낌 비싼느낌 비싼느낌ㅈ,2018년 2월 12일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이))김말이튀김（3개）/1,5.0,5.0,5.0,배달도 빠르고 넘모 맛나요 냠냠,2017년 11월 19일 일요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이))고구마튀김（3개）/1,5.0,5.0,5.0,맛잇음!!!!!번창하세요.!!!!,2018년 4월 14일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,감사히 잘머것습니다 ^,2018년 5월 20일 일요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,오징어튀김이 정말 맛있어요,2018년 4월 22일 일요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,2050 두개 시켰어요! 맛있어용 :),2018년 3월 27일 화요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),4.0,4.0,4.0,많이 먹어도 질리지 않는 통오징어 떡볶이 강추~~!!,2018년 3월 24일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,역시 맛있네요. 잘 먹었습니다,2018년 3월 18일 일요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,여전히 오징어는 너무 맛있네요~~,2018년 2월 26일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,존맛 !!!!!!!,2018년 2월 22일 목요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,4.0,4.0,오징어가 진짜 맛있네요 처음시켜봤는데 강추입니다. 떡볶이도 맛있고..양은 남자둘이먹기에 딱적당합니다.,2018년 2월 5일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),3.0,3.0,1.0,먹기는 잘 먹었는데 분명 카드결제라고 했는데도 안되는 리더기 가져와서 현관에서 한참하더니 결국 안되서 번거롭게 현금결제했어요 다음에는 잘 확인하고 가져오셨으면..,2018년 1월 22일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,맛있음 ㄹㅇ 꿀맛 잘먹었습니다,2017년 12월 16일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),4.0,4.0,5.0,생각보다 빨리 음식이 도착해서 놀랐습니다 오징어 튀김이 들어있는 세트로 주문했는데 떡볶이 맛도 나쁘지않고 오징어 튀김이 정말 맛있어요 눅눅해지지말라고 튀김들은 종이봉투도 열어서 가져오셔서 그런지 다 먹을때까지 계속 바삭했습니다!,2017년 11월 29일 수요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),5.0,5.0,5.0,예정시간에 맞게 잘 오셧구요 맛은 후기만큼 맛잇엇습니다^^! 오징어튀심 정말 맛잇네요~ 바삭하고 오징어는 부드럽고 ㅎㅎㅎ 맛잇게 잘먹엇습니다! 다음에 또 주문할게요~,2017년 11월 17일 금요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),3.0,3.0,3.0,맛나요. 첨씨켰는데 오징어 참 맛나요. 양은 좀 많아서..남겼네요 2인 전용 메뉴도 생겼음 좋겠어요,2017년 10월 26일 목요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),4.0,5.0,4.0,너무 안맵고 맛있어요,2017년 10월 16일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)떡볶이 선택(떡많이)),4.0,4.0,5.0,옛날보다 양이 많이 줄었네요 오징어튀김은 짱~~~^^,2017년 9월 30일 토요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)쿨피스 사이즈업(쿨피스 사이즈업)떡볶이 선택(오뎅많이)토핑 추가 선택(당면 추가햄（6）추가)),4.0,4.0,4.0,매운맛의 강도는 가장 매운맛을 먹어도...엽떡 중간맛정도 인듯ㅋ 오징어가 맛나서 자주 시켜먹을듯합니다,2018년 4월 5일 목요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)쿨피스 사이즈업(쿨피스 사이즈업)떡볶이 선택(반반)토핑 추가 선택(치즈 추가))주먹김밥/1,5.0,5.0,4.0,진짜 찡떡 제 인생 떡볶이?사랑해여,2018년 1월 25일 목요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)쿨피스 사이즈업(쿨피스 사이즈업)떡볶이 선택(반반)),5.0,4.0,3.0,맛있어서 자주 시켜먹는데 오늘 햄이 없이 왔네요 ㅠㅠ,2017년 11월 22일 수요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(오뎅많이)토핑 추가 선택(당면 추가)),4.0,4.0,5.0,생각보다 덜 매웟어여ㅠㅠ 더 매웟어도 좋앗을듯.... 그래도 맛잇어용....ㅋㅋㅋㅋ 튀김은 진짜 겁나 맛잇다는옹!!ㅋㅋㅋㅋ,2018년 1월 2일 화요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(오뎅많이)),3.0,3.0,3.0,50분넘어도착.떡볶인아직먹진안았고튀김은먹었더니튀김옷이얇아좋고바삭하네요.단쿨피스주지말라고남겼는데온걸보니글은안보시는듯,2018년 2월 27일 화요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(반반)),3.0,2.0,4.0,저번에 매장의 실수로 추가금액을 냈는데도 불구하고 계란 만두 소세지가 오지 않았고 음식의 내용물엔 떡과 오뎅뿐이었어요 전화해서 여쭤보니 빠진거같다 다시갔다주냐고 하시길래 번거로우실까봐 다음에 빠진거만큼 넣어달라고 했고 알겠다 다음에 전화로 꼭 말해달라 했어요 며칠전 친구들이 놀러와서 또다시 주문을 했고 빠진만큼 넣어달라 전화를 드렸는데 의심하는 말투에 계속 물어보시고.. 제일 먼저 시킨곳이었고 바로 집앞인데 배달도 제일 늦고 매운맛 조절도 안돼있고 두번째 시키는건데 여러가지로 기분상하네요 친구들도 기대했는데 실망이라고 하구요,2018년 4월 23일 월요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(반반)),5.0,5.0,5.0,맛좋아료 ㅎㅎㅎㅎㅎ넘죠라,2018년 4월 13일 금요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(반반)),5.0,5.0,5.0,또먹고싶은데 오늘은쉬는날인가봐요ㅜㅜ,2018년 4월 4일 수요일
찡떡-통오찡어떡볶이,분식,오찡떡（3~4인분）/1(매운맛 선택(매운맛 100%（어질어질한 정도）)떡볶이 선택(반반)),4.0,5.0,5.0,ㅣㅇㅇ프로 시켰는데 엽떡보다 맵네요..후추가많이 들어간듯해요.목구멍이 따가워요..,2018년 2월 8일 목요일
찡떡-통오찡어떡볶이,분식,오볶떡（오징어볶음떢볶이）/1(매운맛 선택(매운맛 50%（맵다고 느껴질 정도）)토핑 추가 선택(당면 추가오뎅 추가))야채튀김（3개）/1,5.0,4.0,4.0,전에랑 똑같이 시켰는데 어째서 오뎅추가했는데 떡이 더 많은거죠??오뎅은 고작 3개밖에 안들어있네요 그리고 당면추가는 저번에도 했었는데 그때보다 양이많은데 전에줬을때는 추가자체를 누락시키신건가요??,2017년 12월 7일 목요일
찡떡-통오찡어떡볶이,분식,오볶떡（오징어볶음떢볶이）/1(매운맛 선택(매운맛 50%（맵다고 느껴질 정도）)토핑 추가 선택(당면 추가오뎅 추가)),5.0,4.0,1.0,여기 음식가지고 장난질을 치네요 아무리생각해도 열받아서 또 하나올립니다 추가도 돈을 받고하시면서 그거가지고 장난질을 하시면 안되죠 앞으로 여기서는 안시켜먹는게 나을꺼같네요 혹시 여기서 배달시키실려는분들 이점은 알고 배달시키세요 돈은 다 받아먹으면서 음식가지고 장난칩니다,2017년 12월 7일 목요일
찡떡-통오찡어떡볶이,분식,닭볶음탕/1(매운맛 선택(매운맛 50%（맵다고 느껴질 정도）)토핑 추가 선택(오뎅 추가)),5.0,5.0,5.0,오십프로로 시켰는데 이번에 너무 맵게와서 당황.. 그래도 맛있게 잘 먹었네요,2018년 1월 19일 금요일
찡떡-통오찡어떡볶이,분식,닭볶음탕/1(매운맛 선택(매운맛 20%（시장에서 사먹던 정도）)),2.0,5.0,5.0,양이 진짜 많네여 떡볶인 맛있는데 ? 닭볶음탕은 너무 달아요 ... 비추입니다,2018년 2월 5일 월요일
찡떡-통오찡어떡볶이,분식,닭볶음탕/1(매운맛 선택(매운맛 100%（어질어질한 정도）)토핑 추가 선택(메추리알（6）추가)),5.0,5.0,5.0,가장 매운건 시켰는데 그렇게 맵지 않아요,2018년 1월 27일 토요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1(튀김(치즈스틱 3개))치즈스틱 3개/1오뎅튀김 4개/1,5.0,5.0,5.0,맛있느다여!!!!!!!,2018년 2월 28일 수요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1(튀김(오뎅튀김 4개)),5.0,5.0,5.0,맛있어요.. 양도 푸짐하구요. 근데 이번에 젓가락을 안보내셨어요ㅠ.ㅜ,2018년 5월 24일 목요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1(음료 추가(쿨피스 930mL)),4.0,4.0,4.0,마잇게 잘먹었습니다,2018년 4월 12일 목요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1,3.0,3.0,4.0,ㅅㄱㅇㅅㄱㅇㅅㄱㅇㅅㄱㅇ,2018년 4월 12일 목요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1,5.0,5.0,5.0,굳 맛있고 양많고 또시키고싶다,2017년 11월 26일 일요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1,5.0,3.0,5.0,마싯어요 불떡..... 사랑해용,2017년 11월 13일 월요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1,5.0,5.0,5.0,양도 많고 저렴하고 배달도 빠른편이에요 짱,2017년 11월 11일 토요일
불난떡볶이-광진구점,분식,오돌뼈＋계란찜＋주먹밥/1,5.0,5.0,3.0,맛있어요 다음에 또 시킬게요..,2017년 11월 6일 월요일
불난떡볶이-광진구점,분식,세트4（국물닭발／무뼈닭발＋계란찜＋주먹밥＋쿨피스 930mL）/1(닭발메뉴 선택(무뼈닭발)튀김(오뎅튀김 4개)),5.0,5.0,5.0,그냥 맛있어요 자주 시켜먹습니다,2017년 10월 10일 화요일
불난떡볶이-광진구점,분식,세트4（국물닭발／무뼈닭발＋계란찜＋주먹밥＋쿨피스 930mL）/1(닭발메뉴 선택(무뼈닭발)튀김(모듬튀김)),5.0,5.0,5.0,닭빨이 맛있고 배달원 친절해서,2017년 10월 28일 토요일
불난떡볶이-광진구점,분식,세트4（국물닭발／무뼈닭발＋계란찜＋주먹밥＋쿨피스 930mL）/1(닭발메뉴 선택(무뼈닭발)튀김(김말이 2개)),5.0,3.0,4.0,양이 조금 적은거 빼고는 너무 맛있었습니다,2017년 10월 21일 토요일
불난떡볶이-광진구점,분식,세트4（국물닭발／무뼈닭발＋계란찜＋주먹밥＋쿨피스 930mL）/1(닭발메뉴 선택(무뼈닭발)사이드메뉴(주먹밥)튀김(김말이 3개)),4.0,4.0,4.0,원룸이다보니 음식물쓰레기 처리문제때문에 무뼈닭발을 더 선호합니다. 사실 맛도 무뼈닭발이 더 맛있어요...!!,2018년 3월 16일 금요일
